candidate_id,company_id,company_name,url,canonical_url,country,language,sources,source_details,final_url,redirect_chain,portal_type,identity_score,recruitment_score,authority_score,scope_score,ats_vendor,ats_confidence,confidence_score,validation_status,rejection_reason,promoted
36a4b483-75ad-5989-8e23-1e8bbf348967,da4ed5cf-7c0d-524e-8382-4c4dca809a8e,Google,https://groups.google.com/a/hopkintonma.gov/g/jobs,https://groups.google.com/a/hopkintonma.gov/g/jobs,,en,search,"[{""provider"": ""serper"", ""query"": ""site:google.com careers jobs"", ""rank"": 4, ""snippet"": ""Job Posting ; Jun 22. IT Support Specialist ; Jun 22. Senior Library Assistant - Circulation ; Jun 22. Senior Library Assistant - Circulation & Young Adult ..."", ""title"": ""Job Posting - www.hopkintonma.gov"", ""url"": ""https://groups.google.com/a/hopkintonma.gov/g/jobs""}]",https://groups.google.com/a/hopkintonma.gov/g/jobs,[],careers,1.0,0.0,0.85,1.0,unknown,0.0,0.6625,rejected,no_recruitment_evidence,False
f370453d-4093-5d4e-966d-7a86583ca83c,da4ed5cf-7c0d-524e-8382-4c4dca809a8e,Google,https://play.google.com/store/apps/details?id=com.symplicity.csmandroid.es,https://play.google.com/store/apps/details?id=com.symplicity.csmandroid.es,,en,search,"[{""provider"": ""serper"", ""query"": ""site:google.com careers jobs"", ""rank"": 9, ""snippet"": ""With this app, you can receive job and internship recommendations based on your interests and behavior; quickly search, mark favourites and ..."", ""title"": ""Symplicity Jobs and Careers - Apps on Google Play"", ""url"": ""https://play.google.com/store/apps/details?id=com.symplicity.csmandroid.es""}]",https://play.google.com/store/apps/details?id=com.symplicity.csmandroid.es,[],corporate,1.0,0.0,0.85,1.0,unknown,0.0,0.6625,rejected,no_recruitment_evidence,False
71cbd604-ed90-570d-bd66-94e9461798f0,da4ed5cf-7c0d-524e-8382-4c4dca809a8e,Google,https://sites.google.com/lowcountryleadership.org/lowcountryleadershipcs/careers-job-opportunities,https://sites.google.com/lowcountryleadership.org/lowcountryleadershipcs/careers-job-opportunities,,en,search,"[{""provider"": ""serper"", ""query"": ""site:google.com careers jobs"", ""rank"": 8, ""snippet"": ""The following job and/or career opportunities are available at Lowcountry Leadership Charter School. Open Positions: Employment Application."", ""title"": ""CAREERS & JOB OPPORTUNITIES"", ""url"": ""https://sites.google.com/lowcountryleadership.org/lowcountryleadershipcs/careers-job-opportunities""}]",https://sites.google.com/lowcountryleadership.org/lowcountryleadershipcs/careers-job-opportunities,[],careers,0.0,1.0,0.85,1.0,unknown,0.0,0.5625,rejected,identity_conflict,False
9fc2ccb2-ab4e-53c9-85c7-3fb3f1b0a67b,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://www.tencent.com/en-us/employees.html,https://www.tencent.com/en-us/employees.html,,en,search,"[{""provider"": ""serper"", ""query"": ""\""Tencent\"" careers"", ""rank"": 6, ""snippet"": ""Employees are Tencent's most valuable asset. We place great importance on staff training and development, offering opportunities for our staff to grow ..."", ""title"": ""Employees - Tencent \u817e\u8baf"", ""url"": ""https://www.tencent.com/en-us/employees.html""}]",https://www.tencent.com/en-us/employees.html,[],corporate,1.0,1.0,1.0,1.0,unknown,0.0,0.95,validated,,False
1cdcd427-9cc8-5798-8098-3f8d336c5436,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/en-us/home.html,https://careers.tencent.com/en-us/home.html,,en,search,"[{""provider"": ""serper"", ""query"": ""\""Tencent\"" careers"", ""rank"": 1, ""snippet"": ""At Tencent you will have a challenging work environment that offers a comprehensive training and promotion system with flexible internal transfer opportunities."", ""title"": ""Home | Tencent Careers"", ""url"": ""https://careers.tencent.com/en-us/home.html""}, {""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 1, ""snippet"": ""At Tencent you will have a challenging work environment that offers a comprehensive training and promotion system with flexible internal transfer opportunities."", ""title"": ""Home | Tencent Careers"", ""url"": ""https://careers.tencent.com/en-us/home.html""}]",https://careers.tencent.com/en-us/home.html,[],careers,1.0,0.6666666666666666,0.98,1.0,unknown,0.0,0.8617,promoted,,True
43711d72-45d4-5bfb-84f9-666bc8a24093,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/en-us/jobopportunity.html,https://careers.tencent.com/en-us/jobopportunity.html,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 2, ""snippet"": ""Technology. Find jobs \u00b7 Product. Find jobs \u00b7 Content. Find jobs \u00b7 Design & Art. Find jobs \u00b7 Sales,Service & Support. Find jobs \u00b7 Human Resources. Find jobs."", ""title"": ""Jobs | Tencent Careers"", ""url"": ""https://careers.tencent.com/en-us/jobopportunity.html""}]",https://careers.tencent.com/en-us/jobopportunity.html,[],careers,1.0,0.6666666666666666,0.98,1.0,unknown,0.0,0.8617,validated,,False
f094f608-09a5-5be4-b2cf-a4873685e499,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/en-us/jobdesc.html?postId=1265551445499846656,https://careers.tencent.com/en-us/jobdesc.html?postId=1265551445499846656,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 4, ""snippet"": ""Job details | Tencent Careers. Click to learn more Responsibilities Requirements APPLY NOW. Charity Customer Service Legal Information Service"", ""title"": ""Job details"", ""url"": ""https://careers.tencent.com/en-us/jobdesc.html?postId=1265551445499846656""}]",https://careers.tencent.com/en-us/jobdesc.html?postId=1265551445499846656,[],careers,1.0,0.6666666666666666,0.98,1.0,unknown,0.0,0.8617,validated,,False
3a7b640c-bc7e-592a-9261-cfdfd9b37e51,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/en-us/cityinfo.html?city=202,https://careers.tencent.com/en-us/cityinfo.html?city=202,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 7, ""snippet"": ""View Jobs. Swipe right for more. Sorry, we do not have any open jobs at this time. Please explore our website for more job opportunities."", ""title"": ""Locations | Tencent Careers"", ""url"": ""https://careers.tencent.com/en-us/cityinfo.html?city=202""}]",https://careers.tencent.com/en-us/cityinfo.html?city=202,[],careers,1.0,0.6666666666666666,0.98,1.0,unknown,0.0,0.8617,validated,,False
12e3fd38-28a9-55f5-af56-d6a2663cdaec,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/en-us/search.html?keyword=Tecent%20Media%20Lab,https://careers.tencent.com/en-us/search.html?keyword=Tecent+Media+Lab,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 9, ""snippet"": ""Cloud Media Services Intern 106872 Palo Alto. CSIG ; Tencent Youtu Lab Research Intern - Multimodal Large Language Models (2026 Project UP) 106722 Singapore."", ""title"": ""Search | Tencent Careers"", ""url"": ""https://careers.tencent.com/en-us/search.html?keyword=Tecent%20Media%20Lab""}]",https://careers.tencent.com/en-us/search.html?keyword=Tecent%20Media%20Lab,[],careers,1.0,0.6666666666666666,0.98,1.0,unknown,0.0,0.8617,validated,,False
19413082-d7c2-5313-aa80-d1098123984e,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/m/en-us/login.html?state=https%3A%2F%2Fcareers.tencent.com%2Fen-us%2Fresume.html%3FoperType%3D3%26postId%3D1217499564139876352%26postName%3D30933-%25E5%25AE%259D%25E5%258F%25AF%25E6%25A2%25A6%25E5%25B9%25B3%25E5%258F%25B0%25E8%25BF%2590%25E8%2590%25A5%25EF%25BC%2588%25E6%25B7%25B1%25E5%259C%25B3%25EF%25BC%2589,https://careers.tencent.com/m/en-us/login.html?state=https%3A%2F%2Fcareers.tencent.com%2Fen-us%2Fresume.html%3FoperType%3D3%26postId%3D1217499564139876352%26postName%3D30933-%25E5%25AE%259D%25E5%258F%25AF%25E6%25A2%25A6%25E5%25B9%25B3%25E5%258F%25B0%25E8%25BF%2590%25E8%2590%25A5%25EF%25BC%2588%25E6%25B7%25B1%25E5%259C%25B3%25EF%25BC%2589,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 10, ""snippet"": ""Experienced; Students; Life at Tencent; Products & Services; Locations; Blog. Hi,; My profile; Saved jobs; My application; Give Feedback; Logout."", ""title"": ""Log in | Tencent Careers"", ""url"": ""https://careers.tencent.com/m/en-us/login.html?state=https%3A%2F%2Fcareers.tencent.com%2Fen-us%2Fresume.html%3FoperType%3D3%26postId%3D1217499564139876352%26postName%3D30933-%25E5%25AE%259D%25E5%258F%25AF%25E6%25A2%25A6%25E5%25B9%25B3%25E5%258F%25B0%25E8%25BF%2590%25E8%2590%25A5%25EF%25BC%2588%25E6%25B7%25B1%25E5%259C%25B3%25EF%25BC%2589""}]",https://careers.tencent.com/en-us/login.html?state=https%3A%2F%2Fcareers.tencent.com%2Fen-us%2Fresume.html%3FoperType%3D3%26postId%3D1217499564139876352%26postName%3D30933-%25E5%25AE%259D%25E5%258F%25AF%25E6%25A2%25A6%25E5%25B9%25B3%25E5%258F%25B0%25E8%25BF%2590%25E8%2590%25A5%25EF%25BC%2588%25E6%25B7%25B1%25E5%259C%25B3%25EF%25BC%2589,"[""https://careers.tencent.com/m/en-us/login.html?state=https%3A%2F%2Fcareers.tencent.com%2Fen-us%2Fresume.html%3FoperType%3D3%26postId%3D1217499564139876352%26postName%3D30933-%25E5%25AE%259D%25E5%258F%25AF%25E6%25A2%25A6%25E5%25B9%25B3%25E5%258F%25B0%25E8%25BF%2590%25E8%2590%25A5%25EF%25BC%2588%25E6%25B7%25B1%25E5%259C%25B3%25EF%25BC%2589""]",careers,1.0,0.6666666666666666,0.98,1.0,unknown,0.0,0.8617,validated,,False
8ca72376-9f34-56bb-a7d7-5845ea055f33,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://tencent.wd1.myworkdayjobs.com/Tencent_Careers,https://tencent.wd1.myworkdayjobs.com/Tencent_Careers,,en,search,"[{""provider"": ""serper"", ""query"": ""\""Tencent\"" careers"", ""rank"": 2, ""snippet"": ""Tencent is a world-leading internet and technology company that develops innovative products and services to improve the quality of life for ..."", ""title"": ""Careers - Myworkdayjobs.com"", ""url"": ""https://tencent.wd1.myworkdayjobs.com/Tencent_Careers""}]",https://tencent.wd1.myworkdayjobs.com/Tencent_Careers,[],ats_portal,1.0,0.0,0.35,1.0,workday,0.82,0.5785,rejected,no_recruitment_evidence,False
ed7b6822-d32e-5043-b338-20edbca08af5,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/jobdesc.html?postId=2031510438323318784,https://careers.tencent.com/jobdesc.html?postId=2031510438323318784,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 3, ""snippet"": ""Conduct research on RL algorithms for multimodal models, including diffusion models for image, video, and 3D generation,"", ""title"": ""Hunyuan Multimodal Reinforcement Learning Research Intern"", ""url"": ""https://careers.tencent.com/jobdesc.html?postId=2031510438323318784""}]",https://careers.tencent.com/jobdesc.html?postId=2031510438323318784,[],careers,0.0,0.0,0.98,1.0,unknown,0.0,0.345,rejected,identity_conflict,False
c2525aa4-0933-5e6b-931e-ab023ef092ff,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/jobdesc.html?postId=2075480219761946624,https://careers.tencent.com/jobdesc.html?postId=2075480219761946624,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 5, ""snippet"": ""Prior internship or work experience in the tech or internet industry is preferred. Fluency in English and Mandarin to collaborate effectively ..."", ""title"": ""Data Science Intern (Safety Strategies) - Myworkdayjobs.com"", ""url"": ""https://careers.tencent.com/jobdesc.html?postId=2075480219761946624""}]",https://careers.tencent.com/jobdesc.html?postId=2075480219761946624,[],careers,0.0,0.0,0.98,1.0,unknown,0.0,0.345,rejected,identity_conflict,False
6e950008-7161-5680-b4fa-69dda69d8ec5,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/jobdesc.html?postId=2049161768453980160,https://careers.tencent.com/jobdesc.html?postId=2049161768453980160,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 6, ""snippet"": ""Programming: Proficient in Python or Shell scripting; understanding of SQL and database operations. AI Interest: Passionate about AIOps and automated operations ..."", ""title"": ""Game Site Reliability Engineer Intern - Myworkdayjobs.com"", ""url"": ""https://careers.tencent.com/jobdesc.html?postId=2049161768453980160""}]",https://careers.tencent.com/jobdesc.html?postId=2049161768453980160,[],careers,0.0,0.0,0.98,1.0,unknown,0.0,0.345,rejected,identity_conflict,False
0b0040c8-44ed-5b83-b6cb-b946d743fadd,305c00ae-0a5b-548f-86df-e0c29a66c632,Tencent,https://careers.tencent.com/m/jobdesc.html?postId=1901715176357441536,https://careers.tencent.com/m/jobdesc.html?postId=1901715176357441536,,en,search,"[{""provider"": ""serper"", ""query"": ""site:tencent.com careers jobs"", ""rank"": 8, ""snippet"": ""Over 5 years of research and work experience in the NLP field, with a background in computer science or related disciplines. up to 13 days of holidays"", ""title"": ""Senior Researcher - Myworkdayjobs.com"", ""url"": ""https://careers.tencent.com/m/jobdesc.html?postId=1901715176357441536""}]",https://careers.tencent.com/jobdesc.html?postId=1901715176357441536,"[""https://careers.tencent.com/m/jobdesc.html?postId=1901715176357441536""]",careers,0.0,0.0,0.98,1.0,unknown,0.0,0.345,rejected,identity_conflict,False
239a4b5c-7719-58f7-a15d-ae7f148d8af4,fe535167-0fca-5526-844b-0b6c1f41bfd5,McDonald's,https://careers.mcdonalds.com/corporate-careers,https://careers.mcdonalds.com/corporate-careers,,en,search,"[{""provider"": ""serper"", ""query"": ""site:mcdonalds.com careers jobs"", ""rank"": 4, ""snippet"": ""No matter where you are in your career, we have a path for you. Search our current opportunities and apply today."", ""title"": ""Corporate Careers at McDonald's"", ""url"": ""https://careers.mcdonalds.com/corporate-careers""}]",https://careers.mcdonalds.com/corporate-careers,[],ats_portal,1.0,1.0,0.98,1.0,sap_successfactors,0.88,0.989,validated,,False
d789c825-e821-5026-bec0-34342498edc9,fe535167-0fca-5526-844b-0b6c1f41bfd5,McDonald's,https://careers.mcdonalds.com/jobs,https://careers.mcdonalds.com/jobs,,en,search,"[{""provider"": ""serper"", ""query"": ""site:mcdonalds.com careers jobs"", ""rank"": 2, ""snippet"": ""Build a career you can thrive in with McDonald's Restaurants! We offer outstanding work perks, ongoing learning and development and more."", ""title"": ""Explore global corporate careers at McDonald's."", ""url"": ""https://careers.mcdonalds.com/jobs""}]",https://careers.mcdonalds.com/jobs,[],careers,1.0,1.0,0.98,1.0,custom,0.65,0.9775,promoted,,True
a1ef0fca-309f-5712-9503-800b1fa64120,fe535167-0fca-5526-844b-0b6c1f41bfd5,McDonald's,https://careers.mcdonalds.com/mcdonald-s-in-india,https://careers.mcdonalds.com/mcdonald-s-in-india,,en,search,"[{""provider"": ""serper"", ""query"": ""site:mcdonalds.com careers jobs"", ""rank"": 6, ""snippet"": ""Our India global office is actively seeking talented individuals. We offer diverse career paths suitable for every stage of your professional journey."", ""title"": ""McDonald's Global Office in India"", ""url"": ""https://careers.mcdonalds.com/mcdonald-s-in-india""}]",https://careers.mcdonalds.com/mcdonald-s-in-india,[],careers,1.0,1.0,0.98,1.0,custom,0.6,0.975,validated,,False
2e3052ba-c675-54ab-809d-63f17cb53ebc,fe535167-0fca-5526-844b-0b6c1f41bfd5,McDonald's,https://careers.mcdonalds.com/choose-location,https://careers.mcdonalds.com/choose-location,,en,search,"[{""provider"": ""serper"", ""query"": ""site:mcdonalds.com careers jobs"", ""rank"": 8, ""snippet"": ""Search for careers at McDonald&#39;s Restaurants across the world. Careers Restaurant Jobs University Community Ronald McDonald House Charities"", ""title"": ""Explore global job opportunities with McDonald's"", ""url"": ""https://careers.mcdonalds.com/choose-location""}]",https://careers.mcdonalds.com/choose-location,[],careers,1.0,1.0,0.98,1.0,custom,0.6,0.975,validated,,False
3933527d-0ce9-544c-a5d7-ee9e1a70d708,fe535167-0fca-5526-844b-0b6c1f41bfd5,McDonald's,https://careers.mcdonalds.com/mcdonald-s-in-mexico,https://careers.mcdonalds.com/mcdonald-s-in-mexico,,en,search,"[{""provider"": ""serper"", ""query"": ""site:mcdonalds.com careers jobs"", ""rank"": 10, ""snippet"": ""The McDonald's Global Office in Mexico offers opportunities across various corporate functions including technology, human resources, learning and development, ..."", ""title"": ""McDonald's Global Office in Mexico"", ""url"": ""https://careers.mcdonalds.com/mcdonald-s-in-mexico""}]",https://careers.mcdonalds.com/mcdonald-s-in-mexico,[],careers,1.0,1.0,0.98,1.0,custom,0.6,0.975,validated,,False
db8bb551-25fb-5510-b968-520faee795a9,fe535167-0fca-5526-844b-0b6c1f41bfd5,McDonald's,https://www.mcdonalds.com/us/en-us/faq/employment.html,https://www.mcdonalds.com/us/en-us/faq/employment.html,,en,search,"[{""provider"": ""serper"", ""query"": ""\""McDonald's\"" careers"", ""rank"": 3, ""snippet"": ""To apply for a job at McDonald's visit the McDonald's Careers website. Navigate to Restaurant Jobs or Corporate Jobs to find available McDonald's job listings ..."", ""title"": ""McDonald's Employment FAQ"", ""url"": ""https://www.mcdonalds.com/us/en-us/faq/employment.html""}, {""provider"": ""serper"", ""query"": ""site:mcdonalds.com careers jobs"", ""rank"": 7, ""snippet"": ""To apply for a job at McDonald's visit the McDonald's Careers website. Navigate to Restaurant Jobs or Corporate Jobs to find available McDonald's job listings ..."", ""title"": ""McDonald's Employment FAQ"", ""url"": ""https://www.mcdonalds.com/us/en-us/faq/employment.html""}]",https://www.mcdonalds.com/us/en-us/faq/employment.html,[],informational,1.0,1.0,1.0,1.0,unknown,0.0,0.95,validated,,False
